id,sourceRowNumber,roiGroup,groupTitle,provider,organisation,category,title,cleanTitle,slugOrId,jurisdiction,topic,featureUnit,formats,isSpatial,isLargeOrSpecial,proposedAction,proposedPlacement,proposedRuntime,confidence,currentProviderUrl,waybackUrl,internetArchiveStatus,canonicalSourcePolicy,bestExistingMatchType,bestExistingMatchId,bestExistingMatchTitle,bestExistingMatchScore,bestExistingMatchStillPresent,allMatchEvidence,resolvedBlockers,residualBlockers,residualBlockerCount,cleanedRecommendation,geographyRecommendation,comparabilityRecommendation,sourcePlacement,sourceProvenanceDraft,approvalState,publicationState,runtimeDesired,runtimeConversion
medium-prep:5-local-authority-planning-property-open-data-layers:skateboard-parks-fcc:00747,748,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,Fingal County Council,spatial,Skateboard Parks FCC,Skateboard Parks FCC,skateboard-parks-fcc,Ireland / unspecified,source-data,features,ARCGIS GEOSERVICES REST API|CSV|GEOJSON|HTML|KML|ZIP,true,false,local-authority-batch-review,Books/Tables/Sources source/download record,[object Object],60,https://data.gov.ie/dataset/skateboard-parks-fcc,https://web.archive.org/web/*/https://data.gov.ie/dataset/skateboard-parks-fcc,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"large-or-special-format-review: normal source package; no special-format hold | local-authority-duplication-and-topic-placement: batched by council/provider for approval | map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",duplicate-or-variant-review: no existing match candidate,1,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"Fingal County Council | Skateboard Parks FCC | formats: ARCGIS GEOSERVICES REST API, CSV, GEOJSON, HTML, KML, ZIP | current URL: https://data.gov.ie/dataset/skateboard-parks-fcc | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:5-local-authority-planning-property-open-data-layers:soccer-pitches-sdcc1:00748,749,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,South Dublin County Council,spatial,Soccer Pitches SDCC,Soccer Pitches SDCC,soccer-pitches-sdcc1,Republic of Ireland,source-data,features,ARCGIS GEOSERVICES REST API|CSV|GEOJSON|HTML|KML|ZIP,true,false,local-authority-batch-review,Books/Tables/Sources source/download record,[object Object],60,https://data.gov.ie/dataset/soccer-pitches-sdcc1,https://web.archive.org/web/*/https://data.gov.ie/dataset/soccer-pitches-sdcc1,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"large-or-special-format-review: normal source package; no special-format hold | local-authority-duplication-and-topic-placement: batched by council/provider for approval | map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",duplicate-or-variant-review: no existing match candidate,1,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"South Dublin County Council | Soccer Pitches SDCC | formats: ARCGIS GEOSERVICES REST API, CSV, GEOJSON, HTML, KML, ZIP | current URL: https://data.gov.ie/dataset/soccer-pitches-sdcc1 | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:5-local-authority-planning-property-open-data-layers:solar-bins-fcc1:00749,750,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,Fingal County Council,spatial,Solar Bins FCC,Solar Bins FCC,solar-bins-fcc1,Ireland / unspecified,source-data,features,ARCGIS GEOSERVICES REST API|CSV|GEOJSON|HTML|KML|ZIP,true,false,local-authority-batch-review,Books/Tables/Sources source/download record,[object Object],60,https://data.gov.ie/dataset/solar-bins-fcc1,https://web.archive.org/web/*/https://data.gov.ie/dataset/solar-bins-fcc1,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"large-or-special-format-review: normal source package; no special-format hold | local-authority-duplication-and-topic-placement: batched by council/provider for approval | map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",duplicate-or-variant-review: no existing match candidate,1,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"Fingal County Council | Solar Bins FCC | formats: ARCGIS GEOSERVICES REST API, CSV, GEOJSON, HTML, KML, ZIP | current URL: https://data.gov.ie/dataset/solar-bins-fcc1 | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:5-local-authority-planning-property-open-data-layers:solvents-volatile-organic-compounds-licenced-premises-sdcc:00750,751,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,South Dublin County Council,spatial,Solvents Volatile Organic Compounds Licenced Premises SDCC,Solvents Volatile Organic Compounds Licenced Premises SDCC,solvents-volatile-organic-compounds-licenced-premises-sdcc,Republic of Ireland,source-data,features,ARCGIS GEOSERVICES REST API|CSV|GEOJSON|HTML|KML|ZIP,true,false,local-authority-batch-review,Books/Tables/Sources source/download record,[object Object],60,https://data.gov.ie/dataset/solvents-volatile-organic-compounds-licenced-premises-sdcc,https://web.archive.org/web/*/https://data.gov.ie/dataset/solvents-volatile-organic-compounds-licenced-premises-sdcc,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"large-or-special-format-review: normal source package; no special-format hold | local-authority-duplication-and-topic-placement: batched by council/provider for approval | map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",duplicate-or-variant-review: no existing match candidate,1,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"South Dublin County Council | Solvents Volatile Organic Compounds Licenced Premises SDCC | formats: ARCGIS GEOSERVICES REST API, CSV, GEOJSON, HTML, KML, ZIP | current URL: https://data.gov.ie/dataset/solvents-volatile-organic-compounds-licenced-premises-sdcc | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:5-local-authority-planning-property-open-data-layers:spacefinder-app-locations-dlr:00751,752,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,Dún Laoghaire-Rathdown County Council,spatial,SpaceFinder App locations DLR,SpaceFinder App locations DLR,spacefinder-app-locations-dlr,Northern Ireland,source-data,features,CSV|GEOJSON|ZIP,true,false,enrich-existing-source,Existing Browse/Books/Tables source metadata,[object Object],50,https://data.gov.ie/dataset/spacefinder-app-locations-dlr,https://web.archive.org/web/*/https://data.gov.ie/dataset/spacefinder-app-locations-dlr,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"already-on-site-exact-or-strong-match: publication policy assigned | large-or-special-format-review: normal source package; no special-format hold | local-authority-duplication-and-topic-placement: batched by council/provider for approval | map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",,0,Do not publish as new; enrich existing record only if source/provenance is missing.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"Dún Laoghaire-Rathdown County Council | SpaceFinder App locations DLR | formats: CSV, GEOJSON, ZIP | current URL: https://data.gov.ie/dataset/spacefinder-app-locations-dlr | IA mirror/download link pending; do not expose local drive paths.",ready-for-approval,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:5-local-authority-planning-property-open-data-layers:special-areas-of-conservation-south-dublin-county-development-plan-2022-to-2028-sdcc1:00752,753,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,South Dublin County Council,spatial,Special Areas of Conservation South Dublin County Development Plan 2022 to 2028 SDCC,Special Areas of Conservation South Dublin County Development Plan 2022 to 2028 SDCC,special-areas-of-conservation-south-dublin-county-development-plan-2022-to-2028-sdcc1,Republic of Ireland,planning-property,features,ARCGIS GEOSERVICES REST API|CSV|GEOJSON|HTML|KML|ZIP,true,false,local-authority-batch-review,Books/Tables/Sources source/download record,[object Object],60,https://data.gov.ie/dataset/special-areas-of-conservation-south-dublin-county-development-plan-2022-to-2028-sdcc1,https://web.archive.org/web/*/https://data.gov.ie/dataset/special-areas-of-conservation-south-dublin-county-development-plan-2022-to-2028-sdcc1,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"large-or-special-format-review: normal source package; no special-format hold | local-authority-duplication-and-topic-placement: batched by council/provider for approval | map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",duplicate-or-variant-review: no existing match candidate,1,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"South Dublin County Council | Special Areas of Conservation South Dublin County Development Plan 2022 to 2028 SDCC | formats: ARCGIS GEOSERVICES REST API, CSV, GEOJSON, HTML, KML, ZIP | current URL: https://data.gov.ie/dataset/special-areas-of-conservation-south-dublin-county-development-plan-2022-to-2028-sdcc1 | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:5-local-authority-planning-property-open-data-layers:special-zoning-the-rocks-cdp-2022-2028:00753,754,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,Wicklow County Council,spatial,Special Zoning The Rocks (CDP 2022 - 2028),Special Zoning The Rocks (CDP 2022 - 2028),special-zoning-the-rocks_-cdp-2022-2028,Ireland / unspecified,planning-property,features,CSV|ESRI REST SERVICE|GEOJSON|KML|SHAPEFILES,true,false,local-authority-batch-review,Books/Tables/Sources source/download record,[object Object],60,https://data.gov.ie/dataset/special-zoning-the-rocks_-cdp-2022-2028,https://web.archive.org/web/*/https://data.gov.ie/dataset/special-zoning-the-rocks_-cdp-2022-2028,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"local-authority-duplication-and-topic-placement: batched by council/provider for approval | map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",duplicate-or-variant-review: no existing match candidate,1,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,Interactive map if dedupe passes and size/geometry is suitable; otherwise source/download record.,"Wicklow County Council | Special Zoning The Rocks (CDP 2022 - 2028) | formats: CSV, ESRI REST SERVICE, GEOJSON, KML, SHAPEFILES | current URL: https://data.gov.ie/dataset/special-zoning-the-rocks_-cdp-2022-2028 | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:5-local-authority-planning-property-open-data-layers:speed-signs-dlr:00754,755,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,Dún Laoghaire-Rathdown County Council,spatial,Speed Signs DLR,Speed Signs DLR,speed-signs-dlr,Northern Ireland,source-data,features,CSV|GEOJSON|ZIP,true,false,enrich-existing-source,Existing Browse/Books/Tables source metadata,[object Object],50,https://data.gov.ie/dataset/speed-signs-dlr,https://web.archive.org/web/*/https://data.gov.ie/dataset/speed-signs-dlr,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"already-on-site-exact-or-strong-match: publication policy assigned | large-or-special-format-review: normal source package; no special-format hold | local-authority-duplication-and-topic-placement: batched by council/provider for approval | map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",,0,Do not publish as new; enrich existing record only if source/provenance is missing.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"Dún Laoghaire-Rathdown County Council | Speed Signs DLR | formats: CSV, GEOJSON, ZIP | current URL: https://data.gov.ie/dataset/speed-signs-dlr | IA mirror/download link pending; do not expose local drive paths.",ready-for-approval,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:5-local-authority-planning-property-open-data-layers:sports-and-recreation-clubs1:00755,756,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,South Dublin County Council,spatial,Sports and Recreation Clubs,Sports and Recreation Clubs,sports-and-recreation-clubs1,Republic of Ireland,source-data,features,ARCGIS GEOSERVICES REST API|CSV|GEOJSON|HTML|KML|ZIP,true,false,local-authority-batch-review,Books/Tables/Sources source/download record,[object Object],60,https://data.gov.ie/dataset/sports-and-recreation-clubs1,https://web.archive.org/web/*/https://data.gov.ie/dataset/sports-and-recreation-clubs1,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"large-or-special-format-review: normal source package; no special-format hold | local-authority-duplication-and-topic-placement: batched by council/provider for approval | map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",duplicate-or-variant-review: no existing match candidate,1,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"South Dublin County Council | Sports and Recreation Clubs | formats: ARCGIS GEOSERVICES REST API, CSV, GEOJSON, HTML, KML, ZIP | current URL: https://data.gov.ie/dataset/sports-and-recreation-clubs1 | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:5-local-authority-planning-property-open-data-layers:sports-facilities-roscommon5:00756,757,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,Roscommon County Council,spatial,Sports Facilities - Roscommon,Sports Facilities - Roscommon,sports-facilities-roscommon5,Ireland / unspecified,source-data,features,ARCGIS GEOSERVICES REST API|CSV|GDB|GEOJSON|GPKG|HTML|KML|TXT|XLSX|ZIP,true,true,hold-special-format,Books/Tables/Sources source/download record,[object Object],45,https://data.gov.ie/dataset/sports-facilities-roscommon5,https://web.archive.org/web/*/https://data.gov.ie/dataset/sports-facilities-roscommon5,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"local-authority-duplication-and-topic-placement: batched by council/provider for approval | map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",duplicate-or-variant-review: no existing match candidate | large-or-special-format-review: size/format decision remains before runtime publication,2,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"Roscommon County Council | Sports Facilities - Roscommon | formats: ARCGIS GEOSERVICES REST API, CSV, GDB, GEOJSON, GPKG, HTML, KML, TXT, XLSX, ZIP | current URL: https://data.gov.ie/dataset/sports-facilities-roscommon5 | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,download/source viewport first,Do not convert until size/format review approves an interactive derivative.
medium-prep:5-local-authority-planning-property-open-data-layers:srr1:00757,758,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,South Dublin County Council,spatial,SRR,SRR,srr1,Republic of Ireland,source-data,features,ARCGIS GEOSERVICES REST API|CSV|GEOJSON|HTML|KML|ZIP,true,false,local-authority-batch-review,Books/Tables/Sources source/download record,[object Object],60,https://data.gov.ie/dataset/srr1,https://web.archive.org/web/*/https://data.gov.ie/dataset/srr1,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"large-or-special-format-review: normal source package; no special-format hold | local-authority-duplication-and-topic-placement: batched by council/provider for approval | map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",duplicate-or-variant-review: no existing match candidate,1,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"South Dublin County Council | SRR | formats: ARCGIS GEOSERVICES REST API, CSV, GEOJSON, HTML, KML, ZIP | current URL: https://data.gov.ie/dataset/srr1 | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:5-local-authority-planning-property-open-data-layers:static-reduce-speed-vas-signs-2023-fcc2:00758,759,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,Fingal County Council,spatial,Static  Reduce Speed VAS Signs 2023 FCC,Static Reduce Speed VAS Signs 2023 FCC,static-reduce-speed-vas-signs-2023-fcc2,Ireland / unspecified,source-data,features,ARCGIS GEOSERVICES REST API|CSV|GEOJSON|HTML|KML|ZIP,true,false,local-authority-batch-review,Books/Tables/Sources source/download record,[object Object],60,https://data.gov.ie/dataset/static-reduce-speed-vas-signs-2023-fcc2,https://web.archive.org/web/*/https://data.gov.ie/dataset/static-reduce-speed-vas-signs-2023-fcc2,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"large-or-special-format-review: normal source package; no special-format hold | local-authority-duplication-and-topic-placement: batched by council/provider for approval | map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",duplicate-or-variant-review: no existing match candidate,1,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"Fingal County Council | Static Reduce Speed VAS Signs 2023 FCC | formats: ARCGIS GEOSERVICES REST API, CSV, GEOJSON, HTML, KML, ZIP | current URL: https://data.gov.ie/dataset/static-reduce-speed-vas-signs-2023-fcc2 | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:5-local-authority-planning-property-open-data-layers:strokestown-lap-2014-2020-expired-roscommon6:00759,760,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,Roscommon County Council,spatial,Strokestown LAP 2014-2020 (Expired) - Roscommon,Strokestown LAP 2014-2020 (Expired) - Roscommon,strokestown-lap-2014-2020-expired-roscommon6,Ireland / unspecified,source-data,features,ARCGIS GEOSERVICES REST API|CSV|GDB|GEOJSON|GPKG|HTML|KML|TXT|XLSX|ZIP,true,true,hold-special-format,Books/Tables/Sources source/download record,[object Object],45,https://data.gov.ie/dataset/strokestown-lap-2014-2020-expired-roscommon6,https://web.archive.org/web/*/https://data.gov.ie/dataset/strokestown-lap-2014-2020-expired-roscommon6,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"local-authority-duplication-and-topic-placement: batched by council/provider for approval | map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",duplicate-or-variant-review: no existing match candidate | large-or-special-format-review: size/format decision remains before runtime publication,2,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"Roscommon County Council | Strokestown LAP 2014-2020 (Expired) - Roscommon | formats: ARCGIS GEOSERVICES REST API, CSV, GDB, GEOJSON, GPKG, HTML, KML, TXT, XLSX, ZIP | current URL: https://data.gov.ie/dataset/strokestown-lap-2014-2020-expired-roscommon6 | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,download/source viewport first,Do not convert until size/format review approves an interactive derivative.
medium-prep:5-local-authority-planning-property-open-data-layers:swale:00760,761,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,South Dublin County Council,spatial,Swale,Swale,swale,Republic of Ireland,source-data,features,ARCGIS GEOSERVICES REST API|CSV|GEOJSON|HTML|KML|ZIP,true,false,local-authority-batch-review,Books/Tables/Sources source/download record,[object Object],60,https://data.gov.ie/dataset/swale,https://web.archive.org/web/*/https://data.gov.ie/dataset/swale,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"large-or-special-format-review: normal source package; no special-format hold | local-authority-duplication-and-topic-placement: batched by council/provider for approval | map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",duplicate-or-variant-review: no existing match candidate,1,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"South Dublin County Council | Swale | formats: ARCGIS GEOSERVICES REST API, CSV, GEOJSON, HTML, KML, ZIP | current URL: https://data.gov.ie/dataset/swale | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:5-local-authority-planning-property-open-data-layers:swimming-pool1:00761,762,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,South Dublin County Council,spatial,Swimming Pool,Swimming Pool,swimming-pool1,Republic of Ireland,source-data,features,ARCGIS GEOSERVICES REST API|CSV|GEOJSON|HTML|KML|ZIP,true,false,local-authority-batch-review,Books/Tables/Sources source/download record,[object Object],60,https://data.gov.ie/dataset/swimming-pool1,https://web.archive.org/web/*/https://data.gov.ie/dataset/swimming-pool1,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"large-or-special-format-review: normal source package; no special-format hold | local-authority-duplication-and-topic-placement: batched by council/provider for approval | map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",duplicate-or-variant-review: no existing match candidate,1,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"South Dublin County Council | Swimming Pool | formats: ARCGIS GEOSERVICES REST API, CSV, GEOJSON, HTML, KML, ZIP | current URL: https://data.gov.ie/dataset/swimming-pool1 | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:5-local-authority-planning-property-open-data-layers:table-a-annual-budget-2016-sdcc1:00762,763,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,South Dublin County Council,spatial,Table A - Annual Budget 2016 SDCC,Table A - Annual Budget 2016 SDCC,table-a-annual-budget-2016-sdcc1,Republic of Ireland,source-data,features,ARCGIS GEOSERVICES REST API|CSV|GEOJSON|HTML|KML|ZIP,true,false,local-authority-batch-review,Books/Tables/Sources source/download record,[object Object],60,https://data.gov.ie/dataset/table-a-annual-budget-2016-sdcc1,https://web.archive.org/web/*/https://data.gov.ie/dataset/table-a-annual-budget-2016-sdcc1,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"large-or-special-format-review: normal source package; no special-format hold | local-authority-duplication-and-topic-placement: batched by council/provider for approval | map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",duplicate-or-variant-review: no existing match candidate,1,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"South Dublin County Council | Table A - Annual Budget 2016 SDCC | formats: ARCGIS GEOSERVICES REST API, CSV, GEOJSON, HTML, KML, ZIP | current URL: https://data.gov.ie/dataset/table-a-annual-budget-2016-sdcc1 | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:5-local-authority-planning-property-open-data-layers:table-a-annual-budget-2017-sdcc:00763,764,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,South Dublin County Council,spatial,Table A - Annual Budget 2017 SDCC,Table A - Annual Budget 2017 SDCC,table-a-annual-budget-2017-sdcc,Republic of Ireland,source-data,features,ARCGIS GEOSERVICES REST API|CSV|GEOJSON|HTML|KML|ZIP,true,false,local-authority-batch-review,Books/Tables/Sources source/download record,[object Object],60,https://data.gov.ie/dataset/table-a-annual-budget-2017-sdcc,https://web.archive.org/web/*/https://data.gov.ie/dataset/table-a-annual-budget-2017-sdcc,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"large-or-special-format-review: normal source package; no special-format hold | local-authority-duplication-and-topic-placement: batched by council/provider for approval | map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",duplicate-or-variant-review: no existing match candidate,1,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"South Dublin County Council | Table A - Annual Budget 2017 SDCC | formats: ARCGIS GEOSERVICES REST API, CSV, GEOJSON, HTML, KML, ZIP | current URL: https://data.gov.ie/dataset/table-a-annual-budget-2017-sdcc | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:5-local-authority-planning-property-open-data-layers:table-a-annual-budget-2018-sdcc1:00764,765,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,South Dublin County Council,spatial,Table A - Annual Budget 2018 SDCC,Table A - Annual Budget 2018 SDCC,table-a-annual-budget-2018-sdcc1,Republic of Ireland,source-data,features,ARCGIS GEOSERVICES REST API|CSV|GEOJSON|HTML,true,false,local-authority-batch-review,Books/Tables/Sources source/download record,[object Object],60,https://data.gov.ie/dataset/table-a-annual-budget-2018-sdcc1,https://web.archive.org/web/*/https://data.gov.ie/dataset/table-a-annual-budget-2018-sdcc1,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"local-authority-duplication-and-topic-placement: batched by council/provider for approval | map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",duplicate-or-variant-review: no existing match candidate,1,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,Interactive map if dedupe passes and size/geometry is suitable; otherwise source/download record.,"South Dublin County Council | Table A - Annual Budget 2018 SDCC | formats: ARCGIS GEOSERVICES REST API, CSV, GEOJSON, HTML | current URL: https://data.gov.ie/dataset/table-a-annual-budget-2018-sdcc1 | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
